;Datetime;sma_4;sma_10;Close;Predict;P_sma_4;P_sma_10;Signal;Buy_price;Sell_price;Signal_SMA;Buy_price_SMA;Sell_price_SMA
566;2021-09-09 10:00:00+01:00;;;2.611336708068848;2.6041360902284287;;;0;0.0;0.0;0;;
567;2021-09-09 10:01:00+01:00;;;2.6087563037872314;2.6092173202512408;;;0;0.0;0.0;0;;
568;2021-09-09 10:02:00+01:00;;;2.6115427017211914;2.6101126610634378;;;0;0.0;0.0;0;;
569;2021-09-09 10:03:00+01:00;2.610787272453308;;2.611513376235962;2.6102163151177047;2.608420596665203;;0;0.0;0.0;0;;
570;2021-09-09 10:04:00+01:00;2.6132165789604187;;2.62105393409729;2.611721922515641;2.6103170547370063;;0;0.0;0.0;0;;
571;2021-09-09 10:05:00+01:00;2.615784466266632;;2.619027853012085;2.6171702199736844;2.612305279667617;;0;0.0;0.0;0;;
572;2021-09-09 10:06:00+01:00;2.6155804991722107;;2.610726833343506;2.620422006905179;2.6148826161280523;;0;0.0;0.0;0;;
573;2021-09-09 10:07:00+01:00;2.6155447959899902;;2.61137056350708;2.61387229589622;2.615796611322681;;0;0.0;0.0;0;;
574;2021-09-09 10:08:00+01:00;2.6127198934555054;;2.6097543239593506;2.6106441297416465;2.6155271631291823;;0;0.0;0.0;0;;
575;2021-09-09 10:09:00+01:00;2.61223304271698;2.6132163047790526;2.6170804500579834;2.610514743496185;2.613863294009808;2.611802770518937;1;0.0;0.0;-1;0.0;0.0
576;2021-09-09 10:10:00+01:00;2.613417863845825;2.6136292457580566;2.6154661178588867;2.614009158253056;2.612260081846777;2.6127900773213995;2;500.0;;0;;
577;2021-09-09 10:11:00+01:00;2.613482415676117;2.6139164924621583;2.611628770828247;2.616573512470818;2.6129353859904265;2.6135256965433573;-1;0.0;0.0;0;;
578;2021-09-09 10:12:00+01:00;2.615898549556732;2.6147041082382203;2.6194188594818115;2.613014183533896;2.6135278994384885;2.613815848790403;-2;;500.7556476528966;1;500.0;
579;2021-09-09 10:13:00+01:00;2.6166741847991943;2.615571069717407;2.620182991027832;2.6160675211973823;2.614916093863788;2.6144009693983707;1;0.0;0.0;0;;
580;2021-09-09 10:14:00+01:00;2.617017686367035;2.6151496887207033;2.616840124130249;2.62037154442915;2.6165066904078116;2.6152659315897218;2;500.0;;0;;
581;2021-09-09 10:15:00+01:00;2.617754817008972;2.614704632759094;2.614577293395996;2.618161932961188;2.616903795530404;2.615365102888472;0;;;0;;
582;2021-09-09 10:16:00+01:00;2.6153851747512817;2.6146259784698485;2.60994029045105;2.6152946197156233;2.617473904575836;2.6148523641695167;0;;;0;;
583;2021-09-09 10:17:00+01:00;2.612042248249054;2.614170050621033;2.606811285018921;2.611705684197131;2.616383445325773;2.6146357029996077;0;;;-1;;497.5934405471103
584;2021-09-09 10:18:00+01:00;2.612118124961853;2.614908981323242;2.6171436309814453;2.6078123706499463;2.613243651880972;2.6143525270904377;-1;0.0;0.0;0;;
585;2021-09-09 10:19:00+01:00;2.611179292201996;2.6142831325531004;2.6108219623565674;2.6128240950272215;2.611909192397481;2.6145834622435418;-2;;498.85010901185757;0;;
586;2021-09-09 10:20:00+01:00;2.6101234555244446;2.6133082151412963;2.6057169437408447;2.6140150148676558;2.6115892911854885;2.614584047905001;0;;;0;;
587;2021-09-09 10:21:00+01:00;2.608971118927002;2.6123655319213865;2.6022019386291504;2.6073038008887663;2.6104888203583974;2.613657076746796;0;;;0;;
588;2021-09-09 10:22:00+01:00;2.6040643453598022;2.61017529964447;2.5975165367126465;2.603385340607057;2.609382062847675;2.612694192454112;0;;;0;;
589;2021-09-09 10:23:00+01:00;2.601326584815979;2.6081440925598143;2.5998709201812744;2.5992322844164915;2.6059841101949925;2.611010668776023;0;;;0;;
590;2021-09-09 10:24:00+01:00;2.6002431511878967;2.606598401069641;2.601383209228516;2.5986658461574508;2.6021468180174416;2.6088400989488534;0;;;0;;
591;2021-09-09 10:25:00+01:00;2.6003013253211975;2.6053841352462768;2.602434635162353;2.600951597069264;2.600558767062566;2.6071190653596608;0;;;0;;
592;2021-09-09 10:26:00+01:00;2.601304054260254;2.604542851448059;2.601527452468872;2.602074261376753;2.60023099725499;2.6057970295257737;0;;;0;;
593;2021-09-09 10:27:00+01:00;2.600514829158783;2.603533124923706;2.59671401977539;2.6019471500685403;2.600909713668002;2.6048211761129147;0;;;0;;
594;2021-09-09 10:28:00+01:00;2.598586082458496;2.6011855840682983;2.593668222427368;2.59859479404867;2.600891950640807;2.6038994184527873;0;;;0;;
595;2021-09-09 10:29:00+01:00;2.5963547229766846;2.5994543075561523;2.5935091972351074;2.5946185793722565;2.5993086962165552;2.6020788668872905;0;;;0;;
596;2021-09-09 10:30:00+01:00;2.5950786471366882;2.5985249280929565;2.5964231491088867;2.593432332571898;2.5971482140153412;2.6000205986577147;0;;;0;;
597;2021-09-09 10:31:00+01:00;2.595928907394409;2.5983162403106688;2.6001150608062744;2.595258268239377;2.5954759935580505;2.598816045392776;0;;;0;;
598;2021-09-09 10:32:00+01:00;2.596407175064087;2.598122715950012;2.595581293106079;2.5987976309138405;2.595526702774343;2.598357274423454;0;;;0;;
599;2021-09-09 10:33:00+01:00;2.59691321849823;2.5976889610290526;2.59553337097168;2.597607004301777;2.5962738090067234;2.598194746411983;0;;;0;;
600;2021-09-09 10:34:00+01:00;2.597348690032959;2.5973671436309815;2.5981650352478027;2.595252041750044;2.5967287363012597;2.597853365971242;0;;;0;;
601;2021-09-09 10:35:00+01:00;2.597142457962036;2.5970526933670044;2.599290132522583;2.597144459500144;2.597200284116451;2.5974726522143303;0;;;1;500.0;
602;2021-09-09 10:36:00+01:00;2.59713077545166;2.596453404426575;2.595534563064575;2.5989874447858563;2.597247737584455;2.5971639705552407;1;0.0;0.0;0;;
603;2021-09-09 10:37:00+01:00;2.5964051485061646;2.5960450887680055;2.5926308631896973;2.5970651589458917;2.5971122762454844;2.5966757714429756;2;500.0;;0;;
604;2021-09-09 10:38:00+01:00;2.5942631363868713;2.5956379652023314;2.58959698677063;2.5935423172178598;2.596684845112438;2.5961705237598944;0;;;-1;;498.13542443750464
605;2021-09-09 10:39:00+01:00;2.5916210412979126;2.5951592206954954;2.588721752166748;2.5906558569477958;2.595062694474351;2.5957742515174482;-1;0.0;0.0;0;;
606;2021-09-09 10:40:00+01:00;2.590330481529236;2.594554138183594;2.590372323989868;2.588903909780819;2.5925418107230915;2.5953214092383403;-2;;499.56443102456484;0;;
607;2021-09-09 10:41:00+01:00;2.5888866186141968;2.5932281732559206;2.586855411529541;2.5896912014287627;2.590698321343809;2.594764702557279;0;;;0;;
608;2021-09-09 10:42:00+01:00;2.588129937648773;2.5923270702362062;2.5865702629089355;2.588352089235198;2.589400764348144;2.593720148389415;0;;;0;;
609;2021-09-09 10:43:00+01:00;2.5854267477989197;2.5905646324157714;2.577908992767334;2.5864511761502498;2.5883495941487573;2.592604565574262;0;;;0;;
610;2021-09-09 10:44:00+01:00;2.5831932425498962;2.5888919591903687;2.5814383029937744;2.581353498368372;2.5864619912956455;2.591214711236095;0;;;0;;
611;2021-09-09 10:45:00+01:00;2.5821714997291565;2.5872397899627684;2.582768440246582;2.579508590347746;2.583916338525391;2.589451124320855;0;;;0;;
612;2021-09-09 10:46:00+01:00;2.5808829069137573;2.585827922821045;2.581415891647339;2.5825412615103276;2.582463631594174;2.587806505993302;0;;;0;;
613;2021-09-09 10:47:00+01:00;2.581631302833557;2.5846550941467283;2.580902576446533;2.5819861029668996;2.5813473632983364;2.586298600395403;0;;;0;;
614;2021-09-09 10:48:00+01:00;2.5833029747009277;2.5845078945159914;2.588124990463257;2.5810172805416034;2.581263308841644;2.585046096727777;0;;;0;;
615;2021-09-09 10:49:00+01:00;2.5850210189819336;2.5845997810363768;2.589640617370605;2.585250319734978;2.582698741188452;2.584505543006496;0;;;1;500.0;
616;2021-09-09 10:50:00+01:00;2.58747935295105;2.5846874713897705;2.591249227523804;2.589486469420638;2.58443504316603;2.5845637989704775;0;;;0;;
617;2021-09-09 10:51:00+01:00;2.5925185084342957;2.586107850074768;2.6010591983795166;2.590636807675595;2.5865977193432035;2.584658359595161;1;0.0;0.0;0;;
618;2021-09-09 10:52:00+01:00;2.594603955745697;2.587097501754761;2.5964667797088623;2.597273647488786;2.5906618110799995;2.5855505154205196;2;500.0;;0;;
619;2021-09-09 10:53:00+01:00;2.59205561876297;2.587251329421997;2.5794472694396973;2.5988698540618986;2.5940666946617292;2.5867923832116846;0;;;0;;
620;2021-09-09 10:54:00+01:00;2.59286230802536;2.588555097579956;2.5944759845733643;2.585807195841139;2.5931468762668546;2.587237752958961;0;;;0;;
621;2021-09-09 10:55:00+01:00;2.5940648913383484;2.590865206718445;2.6058695316314697;2.5875458805477516;2.592374144484894;2.5880414819789612;0;;;0;;
622;2021-09-09 10:56:00+01:00;2.594291627407074;2.5924609899520874;2.5973737239837646;2.602436389782324;2.5936648300582785;2.590030994806161;0;;;0;;
623;2021-09-09 10:57:00+01:00;2.597383737564087;2.593552303314209;2.591815710067749;2.601266220771622;2.594263921735709;2.5919590065866336;0;;;0;;
624;2021-09-09 10:58:00+01:00;2.5949753522872925;2.593224048614502;2.5848424434661865;2.593411167846819;2.5961649147371295;2.593198395317155;0;;;0;;
625;2021-09-09 10:59:00+01:00;2.590675711631775;2.5931270837783815;2.5886709690093994;2.5873535999787567;2.5961168445948806;2.593408723341533;0;;;-1;;499.8127832129189
626;2021-09-09 11:00:00+01:00;2.586557924747467;2.592092418670654;2.580902576446533;2.58676750454479;2.592199623285497;2.593136826853948;-1;0.0;0.0;0;;
627;2021-09-09 11:01:00+01:00;2.5840134024620056;2.590150260925293;2.5816376209259038;2.584270340511399;2.587950653220441;2.5925001801375287;-2;;497.14435808587;0;;
628;2021-09-09 11:02:00+01:00;2.583416163921356;2.5887489318847656;2.582453489303589;2.580825096072376;2.5848041352768307;2.5908553249958874;0;;;0;;
629;2021-09-09 11:03:00+01:00;2.580703854560852;2.588586378097534;2.577821731567383;2.5822566512081377;2.583529898084176;2.589194004710511;0;;;0;;
630;2021-09-09 11:04:00+01:00;2.5774911046028137;2.5859439373016357;2.56805157661438;2.5796843584327207;2.5817591115561584;2.5885817209696698;0;;;0;;
631;2021-09-09 11:05:00+01:00;2.5743026733398438;2.582245373725891;2.5688838958740234;2.5716276596261367;2.578598441334843;2.5869898988775084;0;;;0;;
632;2021-09-09 11:06:00+01:00;2.5682676434516907;2.5783393383026123;2.558313369750977;2.5680006163934777;2.5753923214151184;2.5835463215386234;0;;;0;;
633;2021-09-09 11:07:00+01:00;2.563292980194092;2.574950075149536;2.5579230785369877;2.5626314729291506;2.5704860268453715;2.5796828467543764;0;;;0;;
634;2021-09-09 11:08:00+01:00;2.5604372024536133;2.572128677368164;2.556628465652466;2.55740844933024;2.5649170495697513;2.5760825749027183;0;;;0;;
635;2021-09-09 11:09:00+01:00;2.5590733885765076;2.569604444503784;2.5634286403656006;2.5572202920115434;2.561315207666103;2.573069244105997;0;;;0;;
636;2021-09-09 11:10:00+01:00;2.562011182308197;2.5685206413269044;2.5700645446777344;2.5606470888527557;2.5594768257809224;2.5704572025367938;0;;;0;;
637;2021-09-09 11:11:00+01:00;2.5643805265426636;2.5670969247817994;2.567400455474853;2.5678706176285937;2.560786611955783;2.5688172302485133;0;;;0;;
638;2021-09-09 11:12:00+01:00;2.5678038001060486;2.565883731842041;2.570321559906006;2.568794163997916;2.5636330406227024;2.5676141370410672;0;;;1;500.0;
639;2021-09-09 11:13:00+01:00;2.569563090801239;2.565148138999939;2.5704658031463623;2.568950167994693;2.5665655096184894;2.566283488719723;1;0.0;0.0;0;;
640;2021-09-09 11:14:00+01:00;2.5689210891723633;2.5650926351547243;2.5674965381622314;2.5706212213695263;2.569059042747682;2.5653771750134036;2;500.0;;0;;
641;2021-09-09 11:15:00+01:00;2.568979263305664;2.5649675607681273;2.5676331520080566;2.568644478848992;2.5692525080527817;2.565078856935689;0;;;0;;
642;2021-09-09 11:16:00+01:00;2.567001223564148;2.5653771638870237;2.5624094009399414;2.5674007421928744;2.5689041526015215;2.5650188695156286;0;;;0;;
643;2021-09-09 11:17:00+01:00;2.5657703280448914;2.566139078140259;2.565542221069336;2.5645077439973107;2.567793546602176;2.5652064966224444;0;;;-1;;499.07028386353517
644;2021-09-09 11:18:00+01:00;2.563576400279999;2.5663483142852783;2.558720827102661;2.5639792179177516;2.566133045739232;2.5658635734811956;0;;;0;;
645;2021-09-09 11:19:00+01:00;2.55795156955719;2.5645188331604003;2.5451338291168213;2.561656752279227;2.564386114096791;2.566307219507964;-1;0.0;0.0;0;;
646;2021-09-09 11:20:00+01:00;2.5544978380203247;2.562371826171875;2.5485944747924805;2.5500411498933335;2.5600462160219055;2.565246625612022;-2;;496.3189700360114;0;;
647;2021-09-09 11:21:00+01:00;2.549107253551483;2.5600297689437865;2.5439798831939697;2.5464653234434373;2.555535610883437;2.5631060961935064;0;;;0;;
648;2021-09-09 11:22:00+01:00;2.5455515384674072;2.557447409629822;2.5444979667663574;2.5461326352626052;2.5510739652196506;2.560839943319975;0;;;0;;
649;2021-09-09 11:23:00+01:00;2.545669138431549;2.5549612522125242;2.5456042289733887;2.543958733704896;2.5466494605760683;2.5583407998909955;0;;;0;;
650;2021-09-09 11:24:00+01:00;2.546554446220398;2.553425168991089;2.552135705947876;2.5452513482954595;2.5454520101765996;2.5558038125835885;0;;;0;;
651;2021-09-09 11:25:00+01:00;2.5501160621643066;2.5524844884872437;2.5582263469696045;2.5496121330854877;2.546238712587112;2.553900578007238;0;;;0;;
652;2021-09-09 11:26:00+01:00;2.5521146059036255;2.551492762565613;2.552492141723633;2.5562143025082924;2.548759129398534;2.55278193403878;0;;;1;500.0;
653;2021-09-09 11:27:00+01:00;2.5555102825164795;2.5508572340011595;2.5591869354248047;2.555068670939899;2.5515366137072846;2.551838026733039;0;;;0;;
654;2021-09-09 11:28:00+01:00;2.5599249601364136;2.551964592933655;2.5697944164276123;2.556143429521316;2.5542596340137487;2.5510544478933954;1;0.0;0.0;0;;
655;2021-09-09 11:29:00+01:00;2.5626389384269714;2.5543594360351562;2.569082260131836;2.566080113537363;2.558376629126718;2.5514967840192093;2;500.0;;0;;
656;2021-09-09 11:30:00+01:00;2.56656813621521;2.556320881843567;2.568208932876587;2.5699409015530326;2.5618082788879026;2.553486759185179;0;;;0;;
657;2021-09-09 11:31:00+01:00;2.5714712738990784;2.559802842140198;2.5787994861602783;2.5684201915170966;2.565146159032202;2.5556822459925446;0;;;0;;
658;2021-09-09 11:32:00+01:00;2.5751407146453857;2.563800263404846;2.584472179412842;2.5745858250851144;2.5697567579231517;2.5585275649747956;0;;;0;;
659;2021-09-09 11:33:00+01:00;2.5779178142547607;2.567258906364441;2.580190658569336;2.5829110441521586;2.5739644905768504;2.562422796019522;0;;;0;;
660;2021-09-09 11:34:00+01:00;2.577802896499634;2.568820261955261;2.567749261856079;2.582112930827445;2.577007497895454;2.5661089542727202;0;;;0;;
661;2021-09-09 11:35:00+01:00;2.5751068592071533;2.5697991609573365;2.5680153369903564;2.5721985902657556;2.5779520975826182;2.568367599990747;0;;;0;;
662;2021-09-09 11:36:00+01:00;2.5716331601142883;2.5716076850891114;2.570577383041382;2.5671836621776656;2.576101556855756;2.5694645359576844;0;;;0;;
663;2021-09-09 11:37:00+01:00;2.567603826522827;2.57209632396698;2.564073324203491;2.569733942346142;2.572807281404252;2.570931063098309;0;;;-1;;502.2686029765205
664;2021-09-09 11:38:00+01:00;2.5677351355552673;2.571944332122803;2.56827449798584;2.5666992245523637;2.5689538548354816;2.5719866426014137;-1;0.0;0.0;0;;
665;2021-09-09 11:39:00+01:00;2.567954897880554;2.5719255447387694;2.568894386291504;2.566236943869815;2.5674634432364964;2.5720023256346587;-2;;499.9634356145799;0;;
666;2021-09-09 11:40:00+01:00;2.5674023032188416;2.571941351890564;2.5683670043945312;2.5689915668087924;2.567915419394278;2.571907392160235;0;;;0;;
667;2021-09-09 11:41:00+01:00;2.5688174962997437;2.571034812927246;2.5697340965271;2.568552763167884;2.567620124599714;2.5719206493253135;0;;;0;;
668;2021-09-09 11:42:00+01:00;2.567440629005432;2.5688642978668215;2.5627670288085938;2.5691807678471386;2.5682405104234074;2.571380143601516;0;;;0;;
669;2021-09-09 11:43:00+01:00;2.5658841729164124;2.56711208820343;2.562668561935425;2.5655224110870316;2.568061877227712;2.569641280295003;0;;;0;;
670;2021-09-09 11:44:00+01:00;2.5651713013648987;2.5668887138366703;2.565515518188477;2.562254198088471;2.566377535047631;2.567655407021106;0;;;0;;
671;2021-09-09 11:45:00+01:00;2.563177466392517;2.5662630558013917;2.561758756637573;2.5645015440686447;2.5653647302728215;2.566885702401395;0;;;0;;
672;2021-09-09 11:46:00+01:00;2.560803532600403;2.564532446861267;2.5532712936401367;2.5633553172833454;2.563908367631873;2.566502867911963;0;;;0;;
673;2021-09-09 11:47:00+01:00;2.5612470507621765;2.56456937789917;2.5644426345825195;2.556235225833502;2.561586571318491;2.5651529962606987;0;;;0;;
674;2021-09-09 11:48:00+01:00;2.5602734684944153;2.5639040470123295;2.561621189117432;2.559703487371968;2.560948893639365;2.5644534225426594;0;;;0;;
675;2021-09-09 11:49:00+01:00;2.5611963868141174;2.5635596513748173;2.565450429916382;2.563478280621118;2.5606930777774837;2.56417755621779;0;;;0;;
676;2021-09-09 11:50:00+01:00;2.565948188304901;2.5639508008956913;2.5722784996032715;2.563686825481258;2.5607759548269615;2.563647082085036;0;;;1;500.0;
677;2021-09-09 11:51:00+01:00;2.5683884024620056;2.5643977403640745;2.574203491210937;2.5699733231566806;2.5642104791577562;2.5637891380839157;1;0.0;0.0;0;;
678;2021-09-09 11:52:00+01:00;2.5723332166671753;2.5658610820770265;2.5774004459381104;2.5738527052098323;2.5677477836172224;2.564256331820185;2;500.0;;0;;
679;2021-09-09 11:53:00+01:00;2.576091468334198;2.567642569541931;2.5804834365844727;2.576242573839728;2.5709388569218747;2.5653283480954547;0;;;0;;
680;2021-09-09 11:54:00+01:00;2.579008400440216;2.569485640525818;2.583946228027344;2.579502426836066;2.5748927572605766;2.5670531709702145;0;;;0;;
681;2021-09-09 11:55:00+01:00;2.580175757408142;2.5711970567703246;2.5788729190826416;2.5827915097993603;2.5780973039212465;2.568882167543286;0;;;0;;
682;2021-09-09 11:56:00+01:00;2.5802780985832214;2.573650908470154;2.577809810638428;2.580993485087298;2.579882498890613;2.570645984323681;0;;;0;;
683;2021-09-09 11:57:00+01:00;2.5801013112068176;2.5751842737197874;2.5797762870788574;2.577863334055356;2.5802876889445203;2.5728087951458667;0;;;0;;
684;2021-09-09 11:58:00+01:00;2.5790051221847534;2.576978302001953;2.579561471939087;2.579019520674872;2.5801669624042214;2.5747403984761568;0;;;0;;
685;2021-09-09 11:59:00+01:00;2.5789577960968018;2.5783016204833986;2.578683614730835;2.579768366439351;2.579411176564219;2.5763694070579803;0;;;0;;
686;2021-09-09 12:00:00+01:00;2.579390823841095;2.5790279626846315;2.5795419216156006;2.5789832636046017;2.5789086211935452;2.5778990508703146;0;;;0;;
687;2021-09-09 12:01:00+01:00;2.578609824180603;2.5792728424072267;2.5766522884368896;2.579165909697428;2.579234265104063;2.5788183095243893;0;;;-1;;500.85017793240513
688;2021-09-09 12:02:00+01:00;2.5774508714675903;2.5790253639221192;2.574925661087036;2.57781350800176;2.578932761935785;2.579214389803582;-1;0.0;0.0;0;;
689;2021-09-09 12:03:00+01:00;2.5799953937530518;2.57986319065094;2.5888617038726807;2.575390245440541;2.5778382316860826;2.5791291569636634;-2;;502.22341427297516;1;500.0;
690;2021-09-09 12:04:00+01:00;2.5824735164642334;2.5804140090942385;2.589454412460327;2.5834845534573434;2.578963554149268;2.579527369625791;0;;;0;;
691;2021-09-09 12:05:00+01:00;2.585424840450287;2.5813724756240846;2.5884575843811035;2.5901185461876213;2.5817017132718165;2.5802600732646175;1;0.0;0.0;0;;
692;2021-09-09 12:06:00+01:00;2.587364912033081;2.581860089302063;2.582685947418213;2.588726837741241;2.5844300457066867;2.5810334085300117;2;500.0;;0;;
693;2021-09-09 12:07:00+01:00;2.58653461933136;2.582436513900757;2.585540533065796;2.5848365282608863;2.586791616411773;2.581730727950565;0;;;0;;
694;2021-09-09 12:08:00+01:00;2.585703670978546;2.5830934286117553;2.5861306190490723;2.584099072562585;2.5869452461880833;2.582238683139336;0;;;0;;
695;2021-09-09 12:09:00+01:00;2.58687424659729;2.58453905582428;2.593139886856079;2.5861446577572607;2.585951774080493;2.5828763122711265;0;;;0;;
696;2021-09-09 12:10:00+01:00;2.58931428194046;2.585829472541809;2.5924460887908936;2.590471735106534;2.5863879984218165;2.58402515942132;0;;;0;;
697;2021-09-09 12:11:00+01:00;2.5912481546401978;2.587491846084595;2.593276023864746;2.5931513620142956;2.588466706860169;2.5854237046530066;0;;;0;;
698;2021-09-09 12:12:00+01:00;2.5935816168785095;2.589545726776123;2.59546446800232;2.5928436997496087;2.5906528636569246;2.5869267238277915;0;;;0;;
699;2021-09-09 12:13:00+01:00;2.5934125185012817;2.5899059057235716;2.592463493347168;2.59470366175131;2.592792614655437;2.5888580654588687;0;;;0;;
700;2021-09-09 12:14:00+01:00;2.5958372950553894;2.5911749839782714;2.602145195007324;2.5937307115000774;2.593607358753823;2.589882681263142;0;;;0;;
701;2021-09-09 12:15:00+01:00;2.5982898473739624;2.592637848854065;2.603086233139038;2.5982533309072937;2.5948828509770725;2.590696159735109;0;;;0;;
702;2021-09-09 12:16:00+01:00;2.598902404308319;2.594160723686218;2.597914695739746;2.6033721776338266;2.597514970448127;2.5921606937243675;0;;;0;;
703;2021-09-09 12:17:00+01:00;2.60157573223114;2.595922350883484;2.603156805038452;2.5998342698788006;2.5987976224799993;2.593660467886159;0;;;0;;
704;2021-09-09 12:18:00+01:00;2.600739061832428;2.5971891403198244;2.598798513412476;2.6008455225994984;2.600576325254855;2.5953351128898507;0;;;0;;
705;2021-09-09 12:19:00+01:00;2.5995925664901733;2.597725176811218;2.5985002517700195;2.6008384568157896;2.601222606731979;2.596804492795703;0;;;0;;
706;2021-09-09 12:20:00+01:00;2.6000255346298218;2.5984452247619627;2.59964656829834;2.5982762112593174;2.5999486151383517;2.5975849404109814;0;;;0;;
707;2021-09-09 12:21:21+01:00;2.5998165011405945;2.5993496894836428;2.602320671081543;2.599247657567978;2.5998019620606456;2.59819456996635;0;;502.5993986339643;0;;
